,kaf
2000-03-01,931821.3065999999
2000-04-01,928348.8628333332
2000-05-01,922255.0835333333
2000-06-01,916095.0878666667
2000-07-01,914845.0843000001
2000-08-01,915397.1661666668
2000-09-01,918568.3830333333
2000-10-01,923232.2304000001
2000-11-01,927936.1902666666
2000-12-01,930774.9684666666
2001-01-01,931923.8595333333
2001-02-01,932381.5782666667
2001-03-01,931864.8687
2001-04-01,929725.8874333333
2001-05-01,922554.1081666667
2001-06-01,916022.2573
2001-07-01,914544.7714
2001-08-01,914965.1264000001
2001-09-01,917093.5388333333
2001-10-01,921145.0849000001
2001-11-01,926640.3722000001
2001-12-01,930443.8827000001
2002-01-01,932254.8385333334
2002-02-01,932252.4638
2002-03-01,930867.6523333335
2002-04-01,927805.1316000001
2002-05-01,922218.5915000001
2002-06-01,915928.8237333331
2002-07-01,913925.5335666668
2002-08-01,914250.2335333334
2002-09-01,916287.3062333334
2002-10-01,921449.2250666666
2002-11-01,926235.2848666668
2002-12-01,929482.5872333334
2003-01-01,930789.2500666665
2003-02-01,931890.2688666667
2003-03-01,931567.5028666666
2003-04-01,929769.0236666667
2003-05-01,925651.5883666667
2003-06-01,917719.3429333334
2003-07-01,914143.6891999999
2003-08-01,914526.4242333332
2003-09-01,916735.9298333334
