,kaf
1999-12-01,1774693.1956
2000-01-01,1774539.13085
2000-02-01,1779096.1163999997
2000-03-01,1782000.5439499998
2000-04-01,1776602.2107499999
2000-05-01,1763814.01365
2000-06-01,1754049.9477499998
2000-07-01,1753972.0579
2000-08-01,1755837.1725
2000-09-01,1762085.36335
2000-10-01,1769648.19235
2000-11-01,1775233.0202499998
2000-12-01,1773701.57045
2001-01-01,1774312.7253
2001-02-01,1776952.9384500002
2001-03-01,1778951.5798499999
2001-04-01,1776367.3813000002
2001-05-01,1761399.54425
2001-06-01,1753220.7029499998
2001-07-01,1752942.71315
2001-08-01,1755293.79405
2001-09-01,1761404.7301
2001-10-01,1768285.74675
2001-11-01,1775321.8424
2001-12-01,1775559.42205
2002-01-01,1774493.86365
2002-02-01,1777774.31565
2002-03-01,1780737.1363
2002-04-01,1777821.2674500002
2002-05-01,1765627.1654500002
2002-06-01,1753454.96945
2002-07-01,1752590.9635500002
2002-08-01,1754980.5566
2002-09-01,1759870.48305
2002-10-01,1767508.2682
2002-11-01,1774529.9437499999
2002-12-01,1776144.85975
2003-01-01,1774421.3667499998
2003-02-01,1776763.8113
2003-03-01,1779055.2636
2003-04-01,1777318.3062999998
2003-05-01,1768471.83255
2003-06-01,1754268.68705
2003-07-01,1751704.6986
2003-08-01,1753848.07455
2003-09-01,1758846.6700500003
