,kaf
2000-07-01,1343236.2125
2000-08-01,1343794.0365
2000-09-01,1347533.9965
2000-10-01,1352410.657
2000-11-01,1357947.918
2000-12-01,1361210.3074999999
2001-01-01,1363343.8185
2001-02-01,1364352.6165
2001-03-01,1363300.8879999998
2001-04-01,1359829.421
2001-05-01,1350806.253
2001-06-01,1344127.3990000002
2001-07-01,1342750.6554999999
2001-08-01,1342998.046
2001-09-01,1346144.706
2001-10-01,1350919.31
2001-11-01,1356953.5664999997
2001-12-01,1360870.1605000002
2002-01-01,1362872.6135
2002-02-01,1363565.7914999998
2002-03-01,1361945.4975
2002-04-01,1358407.576
2002-05-01,1351507.011
2002-06-01,1344345.585
2002-07-01,1342652.9875000003
2002-08-01,1342995.7305
2002-09-01,1346011.3399999999
2002-10-01,1351387.2425000002
2002-11-01,1356608.3090000001
2002-12-01,1360777.7974999999
2003-01-01,1362284.653
2003-02-01,1363329.6915
2003-03-01,1362186.9405
2003-04-01,1359615.1465
2003-05-01,1354672.787
2003-06-01,1345673.331
2003-07-01,1342889.5984999998
2003-08-01,1343277.917
2003-09-01,1345839.346
