,kaf
2000-11-01,1660115.406
2000-12-01,1664537.4019999998
2001-01-01,1667816.9209999999
2001-02-01,1669105.352
2001-03-01,1668562.593
2001-04-01,1664325.606
2001-05-01,1647660.8909999998
2001-06-01,1634833.467
2001-07-01,1633301.448
2001-08-01,1633688.351
2001-09-01,1638343.533
2001-10-01,1647377.503
2001-11-01,1657818.947
2001-12-01,1665333.8090000001
2002-01-01,1668690.82
2002-02-01,1669988.481
2002-03-01,1668620.914
2002-04-01,1661867.644
2002-05-01,1648165.875
2002-06-01,1634835.757
2002-07-01,1632937.5969999998
2002-08-01,1633211.676
2002-09-01,1637635.9330000002
2002-10-01,1648005.418
2002-11-01,1657790.6369999999
2002-12-01,1664100.9009999998
2003-01-01,1666430.124
2003-02-01,1668329.695
2003-03-01,1668216.6830000002
2003-04-01,1664561.628
2003-05-01,1655221.746
2003-06-01,1638496.62
2003-07-01,1633365.263
2003-08-01,1634619.826
2003-09-01,1639104.435
