,kaf
2000-07-01,2125423.3931
2000-08-01,2127951.4971
2000-09-01,2132184.69155
2000-10-01,2136651.36105
2000-11-01,2137363.6009
2000-12-01,2136495.8405
2001-01-01,2138284.0195
2001-02-01,2139141.015
2001-03-01,2140234.6283
2001-04-01,2139145.24245
2001-05-01,2130566.0765
2001-06-01,2125073.25925
2001-07-01,2124079.20035
2001-08-01,2126606.8505
2001-09-01,2131576.59595
2001-10-01,2136499.80625
2001-11-01,2138908.5303
2001-12-01,2139433.8423
2002-01-01,2139763.34995
2002-02-01,2138724.55915
2002-03-01,2138910.89035
2002-04-01,2138773.4106
2002-05-01,2132575.58175
2002-06-01,2125261.8944
2002-07-01,2124075.04005
2002-08-01,2126810.5626000003
2002-09-01,2130762.1693
2002-10-01,2135124.2487500003
2002-11-01,2137539.3894499997
2002-12-01,2138930.44695
2003-01-01,2138840.9118
2003-02-01,2138598.66445
2003-03-01,2139076.69845
2003-04-01,2138937.6708500003
2003-05-01,2134866.13985
2003-06-01,2125982.62295
2003-07-01,2123888.94125
2003-08-01,2126189.17435
2003-09-01,2130364.9554500002
